transaction_id,user_id,amount,category,merchant,description,transaction_date,transaction_time,payment_method,is_recurring,day_of_week,week_of_month,semester_number,is_academic,created_at,notes
d0dae0da-a564-4808-b98c-cb1403419fb1,USR005,461.57,Bills,Hostel Office,Mobile recharge,2024-09-24,14:28:47,UPI,False,Tuesday,4,6,False,2024-09-24T14:28:47,
655dc005-f9c6-4b81-92fc-f0f20c7524d9,USR007,1267.54,Shopping,Decathlon,Shoes for placement,2024-09-24,17:11:07,Credit Card,False,Tuesday,4,8,False,2024-09-24T17:11:07,
25e0285a-4596-4067-bef7-50d9cec13023,USR002,358.68,Food,Zomato,Midnight snack delivery,2024-09-24,21:22:08,Credit Card,False,Tuesday,4,5,False,2024-09-24T21:22:08,
2590c288-7e8f-4f9c-8357-690b16490c2a,USR001,125.14,Food,Campus Canteen,Groceries for the week,2024-09-24,21:28:07,Cash,False,Tuesday,4,3,False,2024-09-24T21:28:07,month_end_low
0492f8bf-db1d-493e-b9ac-08a2745bc7e0,USR004,1091.63,Shopping,Flipkart,Laptop bag,2024-09-24,21:32:06,Credit Card,False,Tuesday,4,4,False,2024-09-24T21:32:06,
8f0a4252-65b2-4dbe-8576-b67f77a35952,USR007,424.92,Entertainment,Gaming Zone,Escape room booking,2024-09-24,22:51:04,Debit Card,False,Tuesday,4,8,False,2024-09-24T22:51:04,
4f151ef3-0075-446c-93e6-7afc4496b62d,USR004,629.61,Bills,Water Bill,Monthly hostel rent,2024-09-25,09:47:50,Credit Card,False,Wednesday,4,4,False,2024-09-25T09:47:50,
436b3277-26cc-4e55-a4b4-63fb4724c6d7,USR005,348.35,Health,1mg,Medical checkup,2024-09-25,11:34:13,Credit Card,False,Wednesday,4,6,False,2024-09-25T11:34:13,
bea5b172-9b51-43d4-bf33-5b2a7dd88c76,USR002,1438.42,Shopping,Campus Bookstore,Study lamp,2024-09-25,12:13:44,UPI,False,Wednesday,4,5,False,2024-09-25T12:13:44,
f9f97a2e-5beb-4455-8f88-2b9bf47d9cdb,USR004,2884.26,Shopping,Amazon India,Laptop accessories bundle,2024-09-25,17:10:07,Credit Card,False,Wednesday,4,4,False,2024-09-25T17:10:07,anomaly
9aec2800-ce96-4f78-a109-e07a3365fe25,USR007,671.0,Entertainment,Inox,Bowling night,2024-09-25,19:01:59,Credit Card,False,Wednesday,4,8,False,2024-09-25T19:01:59,
732dc64e-0070-4c10-86f6-d31083e9fc96,USR004,156.57,Transport,Rapido,Cab to college,2024-09-25,19:59:08,UPI,False,Wednesday,4,4,False,2024-09-25T19:59:08,
84bd798d-7a7e-4a09-9248-8452a05c3ab7,USR005,152.67,Transport,BRTS Pass,Ola to railway station,2024-09-25,20:13:42,Debit Card,False,Wednesday,4,6,False,2024-09-25T20:13:42,
55f3770f-20d9-4a21-b531-f380c80292b7,USR007,2102.05,Shopping,Myntra,Laptop bag,2024-09-25,20:39:25,Credit Card,False,Wednesday,4,8,False,2024-09-25T20:39:25,
98de438c-4ca5-44ed-bfc1-6654b8f59966,USR004,63.58,Transport,Uber,Metro recharge,2024-09-26,10:02:38,Credit Card,False,Thursday,4,4,False,2024-09-26T10:02:38,
164b4d0d-1736-495f-98b1-cd4156c688b4,USR007,650.74,Bills,Jio Recharge,Electricity bill payment,2024-09-26,11:45:56,Credit Card,False,Thursday,4,8,False,2024-09-26T11:45:56,
52bead30-4d2b-4ca7-8ae3-f7e4355946b8,USR003,73.27,Transport,Auto Rickshaw,Cab to college,2024-09-26,18:27:40,Debit Card,False,Thursday,4,7,False,2024-09-26T18:27:40,month_end_low
153ddd1b-8b28-4efe-9250-996e39f19e1e,USR007,622.72,Entertainment,Inox,Gaming session,2024-09-26,19:04:26,Credit Card,False,Thursday,4,8,False,2024-09-26T19:04:26,
1f4f5aa9-91f7-4f4c-b929-bf67e5daab00,USR005,161.86,Entertainment,BookMyShow,Escape room booking,2024-09-26,20:53:44,UPI,False,Thursday,4,6,False,2024-09-26T20:53:44,
e6b29e4c-c24e-4f9b-bb1d-a0a7fa6c6dcb,USR005,65.47,Transport,InDrive,Rapido to friend's hostel,2024-09-27,08:07:12,Credit Card,False,Friday,4,6,False,2024-09-27T08:07:12,
35ddc98a-da18-43f3-99ca-edeefbac0216,USR007,2273.75,Shopping,Myntra,Phone case and accessories,2024-09-27,12:45:28,Debit Card,False,Friday,4,8,False,2024-09-27T12:45:28,
3c00d226-cf86-48bc-84db-2283ab86c706,USR002,708.47,Bills,Electricity Office,Monthly hostel rent,2024-09-27,12:58:16,Debit Card,False,Friday,4,5,False,2024-09-27T12:58:16,
d75b33fa-9d0c-423b-89db-df5431182870,USR006,163.58,Food,BigBasket,Dinner delivery,2024-09-27,13:24:42,Debit Card,False,Friday,4,1,False,2024-09-27T13:24:42,month_end_low
00a144ef-0b51-49d4-82a5-a41e3ebaab19,USR005,188.39,Food,Campus Canteen,Groceries for the week,2024-09-27,14:40:05,Credit Card,False,Friday,4,6,False,2024-09-27T14:40:05,
1c72eec2-cbbf-4919-b8bc-17563f348eb6,USR002,2135.4,Academic,Project Materials Store,Lab project materials,2024-09-27,16:12:45,Credit Card,False,Friday,4,5,True,2024-09-27T16:12:45,
3f9c3858-5484-409e-bf8e-22ec95de14f9,USR007,1128.32,Shopping,Decathlon,Ethnic wear for college fest,2024-09-27,19:35:50,UPI,False,Friday,4,8,False,2024-09-27T19:35:50,
66e8151b-dbbd-4d68-ae00-8b971aa048de,USR002,324.4,Entertainment,PVR Cinemas,Concert tickets,2024-09-27,20:42:21,Credit Card,False,Friday,4,5,False,2024-09-27T20:42:21,
dea79d2e-10c1-4469-bd15-9fc223ba078c,USR007,186.57,Transport,MSRTC Bus Pass,Rapido to friend's hostel,2024-09-28,09:57:37,UPI,False,Saturday,4,8,False,2024-09-28T09:57:37,weekend_spike
b49155c0-8060-4c5f-ad7d-74099f597f7f,USR005,613.79,Education,LinkedIn Learning,Figma subscription,2024-09-28,10:31:12,UPI,False,Saturday,4,6,True,2024-09-28T10:31:12,
49f94fad-a760-4d0a-9105-1888624f5c4f,USR007,900.52,Bills,Water Bill,Water bill,2024-09-28,10:39:24,Debit Card,False,Saturday,4,8,False,2024-09-28T10:39:24,weekend_spike
22a6f992-28d0-4aaf-8e85-035fcbeed1f7,USR005,259.19,Bills,Hostel Office,Mobile recharge,2024-09-28,11:57:14,Credit Card,False,Saturday,4,6,False,2024-09-28T11:57:14,
99f1e6b6-bdc2-4ec4-9d2a-8e112c42a44c,USR004,324.69,Food,Swiggy,Dinner delivery,2024-09-28,13:09:00,Credit Card,False,Saturday,4,4,False,2024-09-28T13:09:00,weekend_spike
098b9c29-fc3b-47fa-81fb-780fd517a30c,USR002,14536.84,Shopping,Croma,New laptop purchase for project,2024-09-28,14:18:29,UPI,False,Saturday,4,5,False,2024-09-28T14:18:29,"anomaly, weekend_spike"
e6773066-839b-4c0b-b907-8a19bece5a45,USR007,292.07,Food,Domino's,Weekend pizza with friends,2024-09-28,14:24:10,Debit Card,False,Saturday,4,8,False,2024-09-28T14:24:10,weekend_spike
ac9f11e9-9930-400b-ad7c-c06ad13e7360,USR007,689.58,Bills,BSNL Broadband,Water bill,2024-09-28,14:45:47,UPI,False,Saturday,4,8,False,2024-09-28T14:45:47,weekend_spike
9c12bc4e-9355-4245-82cf-facf74e8e212,USR002,1169.9,Shopping,Meesho,Shoes for placement,2024-09-28,15:31:50,Debit Card,False,Saturday,4,5,False,2024-09-28T15:31:50,weekend_spike
2445ace6-bead-4910-8fe1-c61729383ff0,USR002,1968.59,Transport,IRCTC,Train ticket home for vacation,2024-09-28,18:06:24,UPI,False,Saturday,4,5,False,2024-09-28T18:06:24,"anomaly, weekend_spike"
e12db633-c3c4-4bdb-b44d-825b93b9432a,USR007,1676.31,Shopping,Amazon India,Stationary and supplies,2024-09-28,18:13:07,UPI,False,Saturday,4,8,False,2024-09-28T18:13:07,weekend_spike
e30360ff-7c5d-498b-b6fd-33d3675c38be,USR002,874.91,Entertainment,Bowling Alley,Weekend outing,2024-09-28,18:29:28,UPI,False,Saturday,4,5,False,2024-09-28T18:29:28,weekend_spike
1269df59-a13a-4362-b047-5e6b14b75b82,USR007,153.72,Health,1mg,Gym fee,2024-09-28,18:44:48,Credit Card,False,Saturday,4,8,False,2024-09-28T18:44:48,weekend_spike
3377c3ce-d5aa-470b-98a4-cf59eb067c56,USR002,578.55,Food,Zomato,Breakfast from canteen,2024-09-28,19:40:04,Credit Card,False,Saturday,4,5,False,2024-09-28T19:40:04,weekend_spike
d7e3939b-54d7-462a-b8ea-2886b991a514,USR002,2215.26,Shopping,Campus Bookstore,New hoodie order,2024-09-28,22:38:39,Credit Card,False,Saturday,4,5,False,2024-09-28T22:38:39,weekend_spike
402098a9-bb48-4a9f-b60c-3df4247d64fc,USR004,264.09,Entertainment,PVR Cinemas,Gaming session,2024-09-28,22:53:52,Debit Card,False,Saturday,4,4,False,2024-09-28T22:53:52,weekend_spike
337b0f65-e020-4088-840c-2606ef3fcaa7,USR007,248.35,Transport,InDrive,Rapido to friend's hostel,2024-09-29,08:23:46,Credit Card,False,Sunday,5,8,False,2024-09-29T08:23:46,weekend_spike
0fae3bc7-b73e-4cdd-8ab9-6c9312efdecb,USR003,38.76,Transport,InDrive,Auto to coaching class,2024-09-29,08:31:28,Debit Card,False,Sunday,5,7,False,2024-09-29T08:31:28,
28b000be-b4a0-4fae-998b-2a206ba3a4bf,USR003,317.19,Bills,Jio Recharge,Electricity bill payment,2024-09-29,10:10:57,Cash,False,Sunday,5,7,False,2024-09-29T10:10:57,
8d4438b2-5f5c-4525-bc6d-2a94dbed9e73,USR004,2787.89,Academic,Campus Bookstore,Certification exam fee,2024-09-29,10:19:57,UPI,False,Sunday,5,4,True,2024-09-29T10:19:57,weekend_spike
d3793eb4-4329-4bb6-ba4c-5ba4f3d58484,USR007,10885.01,Academic,Coaching Institute,Coaching fee for competitive exam,2024-09-29,10:42:16,UPI,False,Sunday,5,8,True,2024-09-29T10:42:16,"anomaly, weekend_spike"
497cd0b0-53f5-4489-9e6d-49cedfa578e9,USR003,308.79,Education,GitHub Pro,Cloud storage plan,2024-09-29,11:08:00,Cash,False,Sunday,5,7,True,2024-09-29T11:08:00,
96a2a23f-5465-4d76-a7f1-f0aecab223e3,USR007,546.6,Health,Apollo Pharmacy,Pharmacy purchase,2024-09-29,11:14:45,UPI,False,Sunday,5,8,False,2024-09-29T11:14:45,weekend_spike
7fdad1ab-fcc1-4c55-b651-895dc185c1e3,USR004,438.96,Bills,Jio Recharge,Internet recharge,2024-09-29,11:15:03,UPI,False,Sunday,5,4,False,2024-09-29T11:15:03,weekend_spike
ebf790dc-f9e6-4521-8ef0-7bb333d080bf,USR003,199.14,Food,Cafe Coffee Day,Post-exam celebration meal,2024-09-29,13:21:58,Cash,False,Sunday,5,7,False,2024-09-29T13:21:58,
0a83fe85-151c-4d67-8fb7-c5da817f5765,USR005,322.93,Bills,Water Bill,Internet recharge,2024-09-29,13:26:44,Credit Card,False,Sunday,5,6,False,2024-09-29T13:26:44,
4252a7d7-c1aa-445a-9107-bd72b3f03473,USR004,450.64,Health,Apollo Pharmacy,Medical checkup,2024-09-29,15:15:13,UPI,False,Sunday,5,4,False,2024-09-29T15:15:13,weekend_spike
ae81c147-5207-4610-96b9-3049bc97e991,USR004,431.37,Bills,Jio Recharge,Mobile recharge,2024-09-29,15:28:46,Debit Card,False,Sunday,5,4,False,2024-09-29T15:28:46,weekend_spike
d580acb9-915e-4056-9727-1e0b6c77f627,USR006,1654.26,Academic,Exam Fee Portal,Certification exam fee,2024-09-29,16:19:53,Cash,False,Sunday,5,1,True,2024-09-29T16:19:53,
4adc16ed-3d49-420f-8d80-cc6c357ac728,USR002,352.59,Bills,BSNL Broadband,Internet recharge,2024-09-29,16:47:41,UPI,False,Sunday,5,5,False,2024-09-29T16:47:41,weekend_spike
a30ee261-b7f8-43df-a23e-44c14626d1ea,USR007,276.37,Transport,Rapido,Auto to coaching class,2024-09-29,19:12:23,Credit Card,False,Sunday,5,8,False,2024-09-29T19:12:23,weekend_spike
598ff87a-e04a-4929-947c-f4b6ce1b07b5,USR004,318.41,Entertainment,BookMyShow,Escape room booking,2024-09-29,20:36:23,UPI,False,Sunday,5,4,False,2024-09-29T20:36:23,weekend_spike
825a62d3-911b-454b-a6ac-5bafad1c99de,USR001,183.53,Food,Swiggy,Lunch order,2024-09-29,20:40:55,Cash,False,Sunday,5,3,False,2024-09-29T20:40:55,
125f1a5e-3c7f-4650-90f5-2b7777a5d275,USR005,166.85,Food,BigBasket,Breakfast from canteen,2024-09-29,20:50:34,UPI,False,Sunday,5,6,False,2024-09-29T20:50:34,
dea9ce8b-9ba9-453e-acb3-174726fb57ee,USR004,484.57,Food,Subway,Groceries for the week,2024-09-29,21:48:25,UPI,False,Sunday,5,4,False,2024-09-29T21:48:25,weekend_spike
e05e90e2-616e-4fbd-aa04-284b448adf4b,USR004,129.69,Food,Zomato,Post-exam celebration meal,2024-09-29,22:26:54,Credit Card,False,Sunday,5,4,False,2024-09-29T22:26:54,weekend_spike
c3883bed-69f6-4193-98e7-9292c802a289,USR002,299.57,Food,Swiggy,Groceries for the week,2024-09-29,22:47:07,UPI,False,Sunday,5,5,False,2024-09-29T22:47:07,weekend_spike
4e8216d4-8ba9-4b4a-aee4-095ed4060a30,USR002,531.31,Entertainment,Bowling Alley,Weekend outing,2024-09-29,23:57:53,UPI,False,Sunday,5,5,False,2024-09-29T23:57:53,weekend_spike
4685c72d-281e-437f-bbf7-89b40792f797,USR007,143.12,Transport,InDrive,Cab to college,2024-09-30,09:06:48,Debit Card,False,Monday,5,8,False,2024-09-30T09:06:48,
3f00bb74-edce-4317-a7c5-04246c7dd4a7,USR002,256.79,Health,Gym Membership,Protein powder,2024-09-30,09:43:56,Credit Card,False,Monday,5,5,False,2024-09-30T09:43:56,
9136c6f3-07e0-4e90-9da9-fa2fefbc4230,USR007,1862.02,Academic,University Office,Lab project materials,2024-09-30,11:02:57,Credit Card,False,Monday,5,8,True,2024-09-30T11:02:57,
bd051027-9be1-4eef-b179-9a1beebb496b,USR002,911.82,Bills,Water Bill,Electricity bill payment,2024-09-30,12:34:53,Debit Card,False,Monday,5,5,False,2024-09-30T12:34:53,
1834e10a-936a-4a19-896c-8f6e08cabb40,USR006,256.91,Food,Cafe Coffee Day,Post-exam celebration meal,2024-09-30,12:39:07,UPI,False,Monday,5,1,False,2024-09-30T12:39:07,
75432bb2-d168-4b6d-a0f1-1391425f9481,USR002,1465.84,Shopping,Campus Bookstore,Ethnic wear for college fest,2024-09-30,14:57:41,Credit Card,False,Monday,5,5,False,2024-09-30T14:57:41,
42424a2d-1e16-445f-9d70-6153987172b7,USR002,582.25,Entertainment,Escape Room Pune,Movie with friends,2024-09-30,19:03:44,UPI,False,Monday,5,5,False,2024-09-30T19:03:44,
0dea9a6d-4870-46f0-b7b8-568591dd52c4,USR007,209.81,Entertainment,PVR Cinemas,Movie with friends,2024-09-30,20:30:54,Credit Card,False,Monday,5,8,False,2024-09-30T20:30:54,
5ffc1c83-1d3b-4375-8217-491dec4256e2,USR006,245.33,Food,Domino's,Groceries for the week,2024-09-30,21:10:30,UPI,False,Monday,5,1,False,2024-09-30T21:10:30,
781528a3-f1ae-4fcc-ae75-f04c3440a12c,USR007,714.11,Entertainment,Gaming Zone,Gaming session,2024-09-30,21:29:11,Credit Card,False,Monday,5,8,False,2024-09-30T21:29:11,
0794753c-93eb-4754-bd19-129405a8ea01,USR002,661.11,Entertainment,BookMyShow,Weekend outing,2024-09-30,21:40:09,Credit Card,False,Monday,5,5,False,2024-09-30T21:40:09,
75918df0-525c-4e98-b82c-244f8829ab99,USR005,5000.0,Bills,Hostel Office,Monthly hostel rent,2024-10-01,09:42:59,UPI,True,Tuesday,1,6,False,2024-10-01T09:00:00,recurring
b5a81702-ae44-47fc-b14b-69197effd219,USR004,69.8,Transport,Metro Card Recharge,Rapido to friend's hostel,2024-10-01,09:51:47,UPI,False,Tuesday,1,4,False,2024-10-01T09:51:47,
11b54e54-de7a-4097-a40c-b702155dd3d6,USR006,4200.0,Bills,Hostel Office,Monthly hostel rent,2024-10-01,10:53:57,UPI,True,Tuesday,1,1,False,2024-10-01T09:00:00,recurring
20c6b999-4498-4dc5-9772-fe07d79a3715,USR002,6500.0,Bills,Hostel Office,Monthly hostel rent,2024-10-01,11:08:40,UPI,True,Tuesday,1,5,False,2024-10-01T09:00:00,recurring
cf7de64d-e802-430b-a44a-34e53b45ecb0,USR005,502.5,Education,GitHub Pro,GitHub Student Pack,2024-10-01,11:49:01,Credit Card,False,Tuesday,1,6,True,2024-10-01T11:49:01,
41ebf864-31c9-441c-a3c2-2e065dc7e028,USR002,1306.76,Academic,Coaching Institute,Semester registration fee,2024-10-01,13:12:06,UPI,False,Tuesday,1,5,True,2024-10-01T13:12:06,
038ad9f3-c381-441b-aac9-6b72840c96d1,USR001,4500.0,Bills,Hostel Office,Monthly hostel rent,2024-10-01,13:42:00,Cash,True,Tuesday,1,3,False,2024-10-01T09:00:00,recurring
d4dba8e2-9e8c-43b5-85f1-b2a63536acc7,USR004,360.26,Food,Campus Canteen,Midnight snack delivery,2024-10-01,13:55:39,Credit Card,False,Tuesday,1,4,False,2024-10-01T13:55:39,
47080b74-8f2e-4c27-a2cb-773767f1610f,USR003,3800.0,Bills,Hostel Office,Monthly hostel rent,2024-10-01,14:00:06,Debit Card,True,Tuesday,1,7,False,2024-10-01T09:00:00,recurring
55e506fb-d601-400a-b081-b4815cb63254,USR007,875.65,Shopping,Amazon India,Books from Amazon,2024-10-01,16:11:25,UPI,False,Tuesday,1,8,False,2024-10-01T16:11:25,
0ce08a47-04f1-44af-b0ea-77fcb64d0920,USR005,736.39,Bills,Jio Recharge,Electricity bill payment,2024-10-01,16:42:36,Credit Card,False,Tuesday,1,6,False,2024-10-01T16:42:36,
3bd8b0ac-11ff-4d17-959a-6daad87699fb,USR005,153.8,Food,Blinkit Groceries,Breakfast from canteen,2024-10-01,20:41:25,UPI,False,Tuesday,1,6,False,2024-10-01T20:41:25,
78766f98-56b0-418e-99bd-cabc18a1edcf,USR005,649.0,Entertainment,Netflix,Netflix subscription,2024-10-01,21:02:36,Credit Card,True,Tuesday,1,6,False,2024-10-01T09:00:00,recurring
64f3b323-1696-45d1-8314-330942bbd264,USR005,119.0,Entertainment,Spotify,Spotify Premium,2024-10-01,21:55:16,UPI,True,Tuesday,1,6,False,2024-10-01T09:00:00,recurring
218db26a-6d2b-4fb3-b3ad-88615c543ee5,USR005,398.57,Entertainment,Inox,Escape room booking,2024-10-01,22:18:17,Credit Card,False,Tuesday,1,6,False,2024-10-01T22:18:17,
e2769b8d-9d2e-4247-ac75-e09e253e5fde,USR004,5500.0,Bills,Hostel Office,Monthly hostel rent,2024-10-02,10:44:31,Debit Card,True,Wednesday,1,4,False,2024-10-02T09:00:00,recurring
a7684867-fa37-4d22-a8a9-764938084ae5,USR005,657.92,Education,Coursera,LinkedIn Premium trial,2024-10-02,12:24:12,Debit Card,False,Wednesday,1,6,True,2024-10-02T12:24:12,
e5d4f2ac-588a-4aeb-ab9a-d8d4709ec0cf,USR004,151.91,Food,Domino's,Dinner delivery,2024-10-02,12:49:20,UPI,False,Wednesday,1,4,False,2024-10-02T12:49:20,
6e7ff1c1-565b-40a2-847d-7c2e2b9c6e8c,USR002,1090.74,Education,NPTEL,Udemy course purchase,2024-10-02,15:09:30,UPI,False,Wednesday,1,5,True,2024-10-02T15:09:30,
0314643a-956f-48b5-85d5-8dd3b82f8ec7,USR007,6000.0,Bills,Hostel Office,Monthly hostel rent,2024-10-02,15:11:58,UPI,True,Wednesday,1,8,False,2024-10-02T09:00:00,recurring
dedfe672-b7fe-4773-9651-c40653f86464,USR002,2592.15,Academic,Coaching Institute,Assignment printing,2024-10-02,15:47:40,UPI,False,Wednesday,1,5,True,2024-10-02T15:47:40,
e15c1013-44c7-4acd-9d0e-30bfa9fe6d01,USR002,649.0,Entertainment,Netflix,Netflix Premium subscription,2024-10-02,20:03:10,Credit Card,True,Wednesday,1,5,False,2024-10-02T09:00:00,recurring
1f117b30-8508-4502-a0ee-63f7049b6232,USR005,363.79,Entertainment,Gaming Zone,VR experience,2024-10-02,20:18:19,Credit Card,False,Wednesday,1,6,False,2024-10-02T20:18:19,
0b6f5555-5803-4a2c-9fb3-61928470cdbe,USR007,440.58,Entertainment,Inox,OTT subscription,2024-10-02,20:24:56,Credit Card,False,Wednesday,1,8,False,2024-10-02T20:24:56,
35b5aa76-f2c6-4326-83b1-91bbd204ad80,USR007,1450.66,Shopping,Reliance Digital,Study lamp,2024-10-02,21:03:00,Credit Card,False,Wednesday,1,8,False,2024-10-02T21:03:00,
9924c93a-ace6-47fe-b590-b0c918e90927,USR001,177.63,Food,BigBasket,Weekend pizza with friends,2024-10-02,22:28:49,Debit Card,False,Wednesday,1,3,False,2024-10-02T22:28:49,
41e3d3f1-34b6-426b-bfc4-997f5f18a78f,USR003,1233.79,Academic,Lab Fee Office,Placement prep course,2024-10-03,10:17:23,Debit Card,False,Thursday,1,7,True,2024-10-03T10:17:23,
472b0c98-1274-46cd-a7be-bacb4441a730,USR005,170.89,Other,UPI Transfer,ATM cash withdrawal,2024-10-03,18:19:43,Debit Card,False,Thursday,1,6,False,2024-10-03T18:19:43,
f1318fdf-11aa-467b-b9f8-4eed38cec998,USR007,361.19,Food,Zomato,Groceries for the week,2024-10-03,19:05:30,UPI,False,Thursday,1,8,False,2024-10-03T19:05:30,
3874a2be-8f7f-40cd-8864-8b4f240db80c,USR005,198.89,Entertainment,BookMyShow,VR experience,2024-10-03,22:19:57,Debit Card,False,Thursday,1,6,False,2024-10-03T22:19:57,
49b85e9c-3287-41f3-9561-af447a4cfbb5,USR004,256.73,Bills,BSNL Broadband,Electricity bill payment,2024-10-04,10:19:25,Debit Card,False,Friday,1,4,False,2024-10-04T10:19:25,
e2b9d996-19b7-4857-866e-b796000ffa56,USR006,466.21,Academic,Lab Fee Office,Semester registration fee,2024-10-04,10:49:01,UPI,False,Friday,1,1,True,2024-10-04T10:49:01,
bfff823f-feab-48a0-ae2a-ff47744322c1,USR007,1162.5,Academic,University Office,Lab project materials,2024-10-04,10:57:48,UPI,False,Friday,1,8,True,2024-10-04T10:57:48,
ed5fc3c6-e79d-48f1-9865-11e5e3101d0d,USR007,2529.54,Academic,Online Course Platform,Placement prep course,2024-10-04,12:14:36,Credit Card,False,Friday,1,8,True,2024-10-04T12:14:36,
6b8acec7-7263-424e-87ce-52e6cb9b02dd,USR002,626.71,Bills,Hostel Office,Water bill,2024-10-04,12:57:53,Credit Card,False,Friday,1,5,False,2024-10-04T12:57:53,
3db2e7ce-369d-4845-8059-262fe862ad09,USR007,2221.68,Shopping,Myntra,Phone case and accessories,2024-10-04,12:59:42,Credit Card,False,Friday,1,8,False,2024-10-04T12:59:42,
b705048e-30da-47ed-8269-9aa35952d543,USR004,349.0,Bills,Airtel Postpaid,Airtel postpaid bill,2024-10-04,15:22:22,Debit Card,True,Friday,1,4,False,2024-10-04T09:00:00,recurring
9252602b-c88d-4c33-8b7e-a3f1a1588761,USR005,1870.51,Academic,Lab Fee Office,Design software license,2024-10-04,16:50:26,Credit Card,False,Friday,1,6,True,2024-10-04T16:50:26,
642c1033-d7bc-4420-bda5-5e95af8490c5,USR006,98.3,Transport,Metro Card Recharge,Cab to college,2024-10-04,18:51:08,UPI,False,Friday,1,1,False,2024-10-04T18:51:08,
3ba04b13-c918-4d66-9deb-af747f2f741b,USR004,568.87,Entertainment,Bowling Alley,Escape room booking,2024-10-04,19:38:24,Debit Card,False,Friday,1,4,False,2024-10-04T19:38:24,
5c7d3035-ea0e-4d6a-bbd3-e2691457c8c5,USR002,515.91,Entertainment,Inox,Bowling night,2024-10-04,20:17:30,UPI,False,Friday,1,5,False,2024-10-04T20:17:30,
2ae8c031-8869-4e17-ac2d-6067f7a64948,USR007,649.0,Entertainment,Netflix,Netflix Premium,2024-10-04,20:36:46,Debit Card,True,Friday,1,8,False,2024-10-04T09:00:00,recurring
4069b3ba-98b5-4e5b-ad25-84467ad10aed,USR007,299.0,Entertainment,Amazon Prime,Amazon Prime monthly,2024-10-04,21:08:46,Credit Card,True,Friday,1,8,False,2024-10-04T09:00:00,recurring
c1b5428e-034e-41b5-8499-4fdd7bba9457,USR004,649.0,Entertainment,Netflix,Netflix subscription,2024-10-04,22:24:18,Debit Card,True,Friday,1,4,False,2024-10-04T09:00:00,recurring
f97d3435-1d6b-4886-a782-70afcd6d04ba,USR007,227.54,Food,Cafe Coffee Day,Dinner delivery,2024-10-04,23:31:51,Debit Card,False,Friday,1,8,False,2024-10-04T23:31:51,
83a9fb46-44c3-41b5-aa38-e83fe7c2b4fe,USR007,69.75,Transport,BRTS Pass,Auto to coaching class,2024-10-05,08:10:33,Credit Card,False,Saturday,1,8,False,2024-10-05T08:10:33,weekend_spike
96a89ce2-8550-471f-a47b-b21dec28e0ba,USR002,253.96,Transport,BRTS Pass,Metro recharge,2024-10-05,08:24:37,UPI,False,Saturday,1,5,False,2024-10-05T08:24:37,weekend_spike
c15937b5-1d8b-45c7-9a18-89f0edcc9f33,USR004,168.51,Transport,Rapido,Auto to coaching class,2024-10-05,08:52:22,UPI,False,Saturday,1,4,False,2024-10-05T08:52:22,weekend_spike
0e26f3a5-0a84-4b29-a497-01fa26273e0b,USR002,233.53,Transport,Ola,Ola to railway station,2024-10-05,08:55:10,Credit Card,False,Saturday,1,5,False,2024-10-05T08:55:10,weekend_spike
882fb14c-0c4b-43fd-b1fb-c6dacb13ae9f,USR007,499.0,Bills,Airtel Postpaid,Airtel postpaid,2024-10-05,11:10:09,Debit Card,True,Saturday,1,8,False,2024-10-05T09:00:00,recurring
d0204e77-b88f-4dbb-8047-f269d03bc195,USR002,3045.61,Academic,Exam Fee Portal,Design software license,2024-10-05,11:47:15,Credit Card,False,Saturday,1,5,True,2024-10-05T11:47:15,weekend_spike
6f684389-7a75-403a-8be4-93658f2534e5,USR002,322.19,Food,McDonald's,Coffee and snacks,2024-10-05,12:33:42,UPI,False,Saturday,1,5,False,2024-10-05T12:33:42,weekend_spike
f9fb8ed0-ed47-4f6c-8369-33a3156490af,USR007,282.65,Bills,Jio Recharge,Mobile recharge,2024-10-05,13:45:58,Credit Card,False,Saturday,1,8,False,2024-10-05T13:45:58,weekend_spike
0aa82623-027a-4144-ab01-67189c3dc352,USR006,239.0,Bills,Jio Recharge,Monthly mobile recharge,2024-10-05,15:00:10,Debit Card,True,Saturday,1,1,False,2024-10-05T09:00:00,recurring
73e399ff-17bf-4c44-8359-5aad190280b0,USR002,1150.55,Shopping,Campus Bookstore,Study lamp,2024-10-05,16:07:22,UPI,False,Saturday,1,5,False,2024-10-05T16:07:22,weekend_spike
50f75fcd-a601-405a-8a53-812ee73d01d5,USR002,560.14,Bills,Hostel Office,Mobile recharge,2024-10-05,16:15:47,UPI,False,Saturday,1,5,False,2024-10-05T16:15:47,weekend_spike
7b1cf788-2b71-4ff0-8356-629f07442538,USR003,179.0,Bills,Jio Recharge,Monthly mobile recharge,2024-10-05,16:47:37,Cash,True,Saturday,1,7,False,2024-10-05T09:00:00,recurring
2e8011b3-bffd-4383-83b7-4112e6a6f922,USR001,239.0,Bills,Jio Recharge,Monthly mobile recharge,2024-10-05,17:10:04,Cash,True,Saturday,1,3,False,2024-10-05T09:00:00,recurring
ffa4649f-1efc-402f-b416-e38e99f2b97a,USR002,399.0,Bills,Airtel Postpaid,Airtel postpaid bill,2024-10-05,17:25:38,UPI,True,Saturday,1,5,False,2024-10-05T09:00:00,recurring
